tweet_id_left,tweet_id_right,jaccard,left_text,right_text
1560520700485582848,1564805183632195585,1.0,"Ewch i fuck eich hun, Putin! (Welsh)","Ewch i fuck eich hun, Putin! (Welsh)"
1560520700485582848,1569970215538106368,1.0,"Ewch i fuck eich hun, Putin! (Welsh)","Ewch i fuck eich hun, Putin! (Welsh)"
1560520700485582848,1594526020102770690,1.0,"Ewch i fuck eich hun, Putin! (Welsh)","Ewch i fuck eich hun, Putin! (Welsh)"
1560520700485582848,1595440798471946240,1.0,"Ewch i fuck eich hun, Putin! (Welsh)","Ewch i fuck eich hun, Putin! (Welsh)"
1560520700485582848,1596077746198904832,1.0,"Ewch i fuck eich hun, Putin! (Welsh)","Ewch i fuck eich hun, Putin! (Welsh)"
